imdbID,movieTitle,sceneAddress,sceneDescription,sceneLat,sceneLon
tt1092634,Shanghai (2010),"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",studio,51.455612,-0.31888
tt2223934,Shawn's Dark Xmas (2012),"Tantallon Castle, Auldhame, East Lothian, Scotland, UK",Foghollow Fortress,56.0563598,-2.6506184
tt0988045,Sherlock Holmes (2009),"Manchester Town Hall, Albert Square, Manchester, Greater Manchester, England, UK",interiors: Houses of Parliament,53.4791595,-2.2441051
tt0988045,Sherlock Holmes (2009),"Brompton Cemetery, Fulham Road, West Brompton, London, England, UK",Lord Blackwood burial site,51.483969,-0.1897197
tt0988045,Sherlock Holmes (2009),"Cliveden House, Taplow, Buckinghamshire, England, UK",Irene Adler's hotel room,51.55837,-0.688283
tt0988045,Sherlock Holmes (2009),"College of Heralds, Queen Victoria Street, Blackfriars, London, England, UK",exterior: Sir Thomas's House,51.5122355,-0.0986283
tt0988045,Sherlock Holmes (2009),"Hatfield House, Hatfield, Hertfordshire, England, UK",Sir Thomas Rotheram's mansion/Irene Adler's bedroom,51.760583,-0.209866
tt0988045,Sherlock Holmes (2009),"Leavesden Studios, Leavesden, Hertfordshire, England, UK",studio,51.6929437,-0.4204523
tt0988045,Sherlock Holmes (2009),"Old Royal Naval College, Greenwich, London, England, UK",exterior: Baker Street scenes,51.4832762,-0.0055729
tt0988045,Sherlock Holmes (2009),"Somerset House, Strand, London, England, UK",prison,51.511059,-0.117148
tt0988045,Sherlock Holmes (2009),"St. Paul's Cathedral, Ludgate Hill, London, England, UK",spiral staircase leading down to Lord Blackwood's sacrificial ritual,51.5138453,-0.0983506
tt0988045,Sherlock Holmes (2009),"The Reform Club, Pall Mall, St. James's, London, England, UK",restaurant,51.506551,-0.1334814
tt0054310,Sink the Bismarck! (1960),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio uncredited,51.5474923,-0.5346549
tt1074638,Skyfall (2012),"Hankley Common, Elstead, Surrey, England, UK",Skyfall exteriors - Bond's ancestral Scottish home - full-scale set built with plywood and plaster,51.164095,-0.7324644
tt1074638,Skyfall (2012),"Primrose Street, London, England, UK",Scene where Bond watches the hit-man enter a Shanghai building from his car before he drills a hole out of the window in silhouette.,51.5207281,-0.080554
tt1074638,Skyfall (2012),"Charing Cross Underground Station, Charing Cross, London, England, UK",Bond and Silva chase - Platform scenes for Temple & Embankment Underground Stations were filmed on the disused Jubilee Line platform,51.5078411,-0.1272895
tt1074638,Skyfall (2012),"Virgin Active Pool, Canary Wharf, Isle of Dogs, London, England, UK",Shanghai hotel swimming-pool,51.506507,-0.0286559
tt1074638,Skyfall (2012),"National Gallery, Trafalgar Square, St James's, London, England, UK",meeting between Bond and Q,51.5075046,-0.1289361
tt1074638,Skyfall (2012),"Old Vic Tunnels, London, England, UK",Mi6 training ground,51.500503,-0.1142457
tt1074638,Skyfall (2012),"Great Suffolk Street, Holborn, London, England, UK",new Mi6 hq entrance,51.501631,-0.1001165
tt1074638,Skyfall (2012),"Broadgate Tower, London, England, UK",Shanghai building,51.5212293,-0.0796776
tt1074638,Skyfall (2012),"Department for Energy & Climate Change, London, England, UK",Building rooftop scene,51.4989381,-0.1303247
tt1074638,Skyfall (2012),"Trinity College, Broad Street, Oxford, Oxfordshire, England, UK",Basement Office,51.7550551,-1.2559974
tt1074638,Skyfall (2012),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio subway crash,51.5480318,-0.5349938
tt1074638,Skyfall (2012),"Smithfield Market, Holborn, London, England, UK",Car Chase,51.5193462,-0.1013821
tt1074638,Skyfall (2012),"SIS Headquarters - 85 Albert Embankment, Vauxhall, London, England, UK",Mi6 hq,51.4871871,-0.1244856
tt1074638,Skyfall (2012),"Parliament Square, Westminster, London, England, UK",Bond and Silva chase,51.5007313,-0.1274909
tt1074638,Skyfall (2012),"New Cross, London, England, UK",Changing fromwith M,51.4751462,-0.0393201
tt1074638,Skyfall (2012),"Whitehall, Westminster, London, England, UK",Bond and Silva chase,51.5045925,-0.1262675
tt1074638,Skyfall (2012),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt1074638,Skyfall (2012),"Trinity Square, London, England, UK",Public Enquiry,51.5101629,-0.0776773
tt1564585,Skyline (2010),"London, England, UK",one shot,51.5073509,-0.1277583
tt0162661,Sleepy Hollow (1999),"Leavesden Studios, Leavesden, Hertfordshire, England, UK",studio,51.6929437,-0.4204523
tt0069281,Sleuth (1972),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0208092,Snatch (2000),"Hatton Garden, Clerkenwell, London, England, UK",as Ye Olde Mitre Tavern/Doug's diamond store,51.5212682,-0.1085411
tt0208092,Snatch (2000),"Streatham Hill, Streatham, London, England, UK",as Caesars Nightclub - location of boxing match,51.4415283,-0.1248256
tt0208092,Snatch (2000),"Bethnal Green, London, England, UK",as Albion Rooms/pawn shop,51.5269736,-0.0667204
tt0208092,Snatch (2000),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0208092,Snatch (2000),"The Jolly Gardeners, Lambeth, London, England, UK",as The Drowning Trout,51.4913813,-0.1181487
tt0208092,Snatch (2000),"Perivale, Middlesex, England, UK",Boris's house,51.5366881,-0.3238463
tt1735898,Snow White and the Huntsman (2012),"Cathedral Quarries, Little Langdale, Lake District, Cumbria, England, UK",rock caves,54.4299752,-3.0913873
tt1735898,Snow White and the Huntsman (2012),"Marloes Sands, Pembrokeshire, Wales, UK",battle scenes,51.7204204,-5.2070058
tt1735898,Snow White and the Huntsman (2012),"Frensham Ponds, Farnham, Surrey, England, UK",fishing village,51.1521547,-0.7982622
tt0706390,Spaced - Epiphanies (TV Episode 1999),"The Cross, York Way, King's Cross, London, England, UK",club scenes/Brian's flashback,51.5362602,-0.1212587
tt0090056,Spies Like Us (1985),"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",studio,51.455612,-0.31888
tt0090056,Spies Like Us (1985),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0090056,Spies Like Us (1985),"Hawley Training Area, Gibraltar Barracks, Surrey, England, UK",Hawley Lake,51.3129301,-0.7967667
tt0266987,Spy Game (2001),"Queens Lane, Oxford, Oxfordshire, England, UK",Road to Chinese jail,51.753732,-1.2514279
tt0266987,Spy Game (2001),"Oxford Castle, Oxford, Oxfordshire, England, UK",Chinese jail,51.7519821,-1.2620988
tt0266987,Spy Game (2001),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0038733,Stairway to Heaven (1946),"Saunton Sands, Devon, England, UK",beach: The Burrows,51.0915047,-4.2250938
tt0038733,Stairway to Heaven (1946),"Middle Street, Shere, Surrey, England, UK",Village seen through camera obscura,51.219997,-0.4645764
tt0038733,Stairway to Heaven (1946),"Denham Studios, Denham, Buckinghamshire, England, UK",studio uncredited,51.5522478,-0.4856777
tt0120915,Star Wars: Episode I - The Phantom Menace (1999),"Whippendell Woods, Watford, Hertfordshire, England, UK",Naboo forest,51.6687854,-0.4426707
tt0120915,Star Wars: Episode I - The Phantom Menace (1999),"Leavesden Studios, Leavesden, Hertfordshire, England, UK",studio,51.6929437,-0.4204523
tt0121765,Star Wars: Episode II - Attack of the Clones (2002),"Ealing Studios, Ealing, London, England, UK",studio,51.50851,-0.3068
tt0121765,Star Wars: Episode II - Attack of the Clones (2002),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0121766,Star Wars: Episode III - Revenge of the Sith (2005),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0121766,Star Wars: Episode III - Revenge of the Sith (2005),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0076759,Star Wars: Episode IV - A New Hope (1977),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0076759,Star Wars: Episode IV - A New Hope (1977),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0080684,Star Wars: Episode V - The Empire Strikes Back (1980),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0086190,Star Wars: Episode VI - Return of the Jedi (1983),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0486655,Stardust (2007),"Arlington Row, Bibury, Cirencester, Gloucestershire, England, UK",street outside Victoria's house,51.7588076,-1.8307755
tt0486655,Stardust (2007),"Black Park, Iver Heath, Buckinghamshire, England, UK",Tristan and Yvaine walk through the wood and Yvaine rides off on the unicorn,51.5395974,-0.5503115
tt0486655,Stardust (2007),"Ashridge Park, Little Gaddesden, Hertfordshire, England, UK",the gap in the wall between Wall and Stormhold,51.7992432,-0.5605322
tt0486655,Stardust (2007),"Britons Arms coffee shop, Elm Hill, Norwich, Norfolk, England, UK",The Slaughtered Prince pub,52.6313613,1.2967066
tt0486655,Stardust (2007),"Castle Combe, Wiltshire, England, UK",street scenes in Wall,51.4933701,-2.2289226
tt0486655,Stardust (2007),"Quiraing, Skye, Highland, Scotland, UK",Lamia casts her runes / Tristain and Yvaine find the road to Wall,57.643611,-6.265278
tt0486655,Stardust (2007),"Kinlochewe, Highland, Scotland, UK",path,57.604025,-5.2992261
tt0486655,Stardust (2007),"Stowe School, Buckingham, Buckinghamshire, England, UK",opening scene in Victorian observatory,52.028627,-1.025114
tt0486655,Stardust (2007),"Fairy Hills, Skye, Highland, Scotland, UK",Lamia arrives at Ditchwater Sal's caravan,57.2503431,-6.2582954
tt0486655,Stardust (2007),"Elm Hill, Norwich, Norfolk, England, UK",Stormhold streets and market scenes,52.631659,1.2970053
tt0486655,Stardust (2007),"Keeley Hire Warehouse, Hoddesdon, Hertfordshire, UK",Captain Shakespeare barters the lightning with Ferdy the Fence,51.7569309,0.0051281
tt0486655,Stardust (2007),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0067800,Straw Dogs (1971),"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",studio as Twickenham Film Studios,51.455612,-0.31888
tt0067800,Straw Dogs (1971),"St.Buryan, Penzance, Cornwall, England, UK", interior and exterior of pub,50.075155,-5.6216989
tt0067800,Straw Dogs (1971),"The West of England, England, UK",credited this way in the film's on-screen credits,51.5001344,-2.5475301
tt1440292,Submarine (2010),"Pontsticill Reservoir, Brecon Beacons National Park, Wales, UK",reservoir walkway dream sequence,51.8159678,-3.3706026
tt1440292,Submarine (2010),"Penarth, Cardiff, South Glamorgan, Wales, UK",cinema,51.438798,-3.173507
tt1440292,Submarine (2010),"Bishop Gore School, Swansea, Wales, UK",school,51.6152091,-3.9889576
tt0048673,Summertime (1955),"Shepperton Studios, Shepperton, Surrey, England, UK",studio uncredited,51.4066417,-0.4643616
tt0448134,Sunshine (2007),"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",studio,51.5273218,-0.0057273
tt0078346,Superman (1978),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0078346,Superman (1978),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio interiors: The Fortress of Solitude,51.5480318,-0.5349938
tt0078346,Superman (1978),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0078351,Sweeney 2 (1978),"Berkeley Infant School, Cranford Lane, Heston, Hounslow, Middlesex, England, UK", trying to trace the boys in a group photograph,51.485376,-0.3896258
tt0078351,Sweeney 2 (1978),"Ripley Gardens, London, England, UK",The footbridge over the train tracks where Regan and Carter are talking after the robbery gang escaped,51.4684714,-0.2605453
tt0078351,Sweeney 2 (1978),"20 Perham Road, Earl's Court, London, England, UK",Gorran's house,51.4880753,-0.207211
tt0078351,Sweeney 2 (1978),"44 Longridge Road, Kensington, London, England, UK",Bolton Gate: the Sweeney locate Hill in a back-street hotel after the robbery,51.4933139,-0.1975568
tt0078351,Sweeney 2 (1978),"Arndale Centre, Wandsworth High Street, Wandsworth, London, England, UK",Robbers' yellow Ford Cortina crashes through shop window,51.4563755,-0.1943545
tt0078351,Sweeney 2 (1978),"Central Criminal Courts, Old Bailey, London, England, UK",court: exterior,51.5157609,-0.1018005
tt0078351,Sweeney 2 (1978),"Danebury Avenue, Roehampton, London, England, UK",The Sweeney lose Hill's lime-green Mercedes that they are tailing,51.4518167,-0.2478621
tt0078351,Sweeney 2 (1978),"Great Church Lane, Hammersmith, London, England, UK",Willard reports an unmarked Transit to Regan,51.491456,-0.2179511
tt0078351,Sweeney 2 (1978),"Irving Street, Soho, London, England, UK",Shirley Hicks's taxi turns as it leaves Leicester Square,51.5099232,-0.1289277
tt0078351,Sweeney 2 (1978),"Landor Walk, Hammersmith, London, England, UK",Robbery at engineering works,51.503272,-0.2424493
tt0078351,Sweeney 2 (1978),"Leicester Square, Soho, London, England, UK",Shirley Hicks gets into a taxi on her way home,51.5105977,-0.129599
tt0078351,Sweeney 2 (1978),"Lower Richmond Road, Putney, London, England, UK",The Sweeney stop at a cafe,51.469529,-0.2666406
tt0078351,Sweeney 2 (1978),"Neville Gill Close, Wandsworth, London, England, UK",Robbers change from yellow Ford Cortina to beige Ford Granada,51.4543639,-0.1948588
tt0078351,Sweeney 2 (1978),"Oxford Circus Underground Station, Oxford Circus, Oxford Street, London, England, UK",Shirley Hicks gets out of the taxi and enters a tube station on her way home,51.5152117,-0.1418553
tt0078351,Sweeney 2 (1978),"Roehampton Lane, Roehampton, London, England, UK",opening scenes of Hill's lime-green Mercedes,51.4542949,-0.2426125
tt0078351,Sweeney 2 (1978),"Seagrave Road, Chelsea, London, England, UK",waste ground where Gorran crashes the yellow Ford Cortina and Hill sets fire to it,51.4850006,-0.1955253
tt0078351,Sweeney 2 (1978),"Thornton Road, Mortlake, London, England, UK",Robbers crash into police road-block and then flee on foot,51.4655492,-0.2642019
tt0078351,Sweeney 2 (1978),"Trinity Road, Wandsworth, London, England, UK",The robbers drive to the National Metropolitan Bank which they intend to rob,51.448798,-0.1727509
tt0078351,Sweeney 2 (1978),"West Kensington Underground Station, North End Road, West Kensington, London, England, UK",Shirley Hicks leaves a tube station on her way home,51.490563,-0.20645
tt0078351,Sweeney 2 (1978),"White Hart Road, Chalvey, Slough, Berkshire, England, UK",Robbers change from beige Ford Granada to blue BMW,51.5036703,-0.6091488
tt0078351,Sweeney 2 (1978),"Wormwood Scrubs Prison, Du Cane Road, East Acton, London, England, UK",Regan visits Jupp in prison,51.5169637,-0.2403418
tt0076788,Sweeney! (1977),"Grenville Place, South Kensington, London, England, UK", Regan and Bianca run away,51.4958397,-0.1850119
tt0076788,Sweeney! (1977),"Lambeth Bridge, Millbank, London, England, UK",Baker is escorted home by motorcycle outriders,51.4926782,-0.1252467
tt0076788,Sweeney! (1977),"Templewood Gardens, West Hampstead, London, England, UK",Baker is escorted home by motorcycle outriders,51.5590669,-0.1870556
tt0076788,Sweeney! (1977),"Redington Gardens, West Hampstead, London, England, UK",Baker's house,51.5581276,-0.1875587
tt0076788,Sweeney! (1977),"The Red Cow pub, Hammersmith Road, Hammersmith, London, England, UK",Regan and Carter have a drink-fuelled discussion and Carter warns Regan that Special Branch are on to him,51.4931048,-0.2166491
tt0076788,Sweeney! (1977),"Shepherd's Bush Green, Shepherd's Bush, London, England, UK",Regan is followed by Special Branch,51.5038277,-0.2209896
tt0076788,Sweeney! (1977),"24 Longridge Road, Kensington, London, England, UK",George's flat,51.4936067,-0.1964612
tt0076788,Sweeney! (1977),"Albert Embankment, Lambeth, London, England, UK",Bianca bundled in to Ronnie Brent's car,51.4904615,-0.1225771
tt0076788,Sweeney! (1977),"Cornwall Mews South, South Kensington, London, England, UK",Regan and Bianca turn into a mews,51.4962462,-0.1850497
tt0076788,Sweeney! (1977),"Emperors Gate, South Kensington, London, England, UK",Regan and Bianca jump off the bus as Johnson is chasing them,51.4958117,-0.1860931
tt0076788,Sweeney! (1977),"Gloucester Hotel, Gloucester Road, Kensington, London, England, UK",Johnson chases Regan and Bianca,51.4933413,-0.1833434
